id,course_id,start,end,course_type,category,course_name,course_syllabus,course_keyword,course_category,_pref
8296,course-v1:SDUx+sd010201401+2016_2017,2016-04-26 10:00:00,2016-06-14 18:00:00,0,,大學物理-相對論和量子物理,主要介紹相對論的基本原理、量子物理的基本概念和規律以及原子核和粒子的相關概念及規律，希望本課程能夠幫助您去了解、去探索美妙神奇的物理世界！,"大學物理-相對論和量子物理(2016_T2),隨堂模式,山東大學,",科學,1
8294,course-v1:SDUx+sd010201402+2016_2017,2016-04-12 10:00:00,2016-06-21 18:00:00,0,,大學物理-電磁學和光學,課程主要介紹電學、磁學和波動光學的基本概念及其規律，希望本課程能夠幫助您去了解、去探索美妙神奇的物理世界！,"大學物理-電磁學和光學(2016_T2),隨堂模式,山東大學,",科學,1
11293,course-v1:SEU+00034237+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,medicine,中醫養生方法學,中醫養生是中國傳統文化中最具特色和實用價值的部分，在維護健康、防病治病方面起重要作用。本課程重點講解包括精神、睡眠、飲食、藥膳和運動等養生方法。,"中醫養生方法學（2017秋）,隨堂模式,東南大學,醫學·健康",運動,1
9332,course-v1:SEU+00034237_p1+sp,2016-08-01 00:00:00,,1,medicine,運動也能養生,中醫養生是中國傳統文化中最具特色和實用價值的部分，在維護健康、防病治病方面起着重要作用。本課程重點講解實用有效的運動養生方法。,"運動也能養生（微慕課）,自主模式,東南大學,醫學·健康",運動,1
9559,course-v1:SEU+00034237_p2+sp,2016-08-01 00:00:00,,1,medicine,飲食養生,中醫養生是中國傳統文化中最具特色和實用價值的部分，在維護健康、防病治病方面起着重要作用。本課程重點講解實用有效的飲食養生方法。,"飲食養生（微慕課）,自主模式,東南大學,醫學·健康",運動,1
9560,course-v1:SEU+00034237_p3+sp,2016-08-01 00:00:00,,1,medicine,藥膳養生,中醫養生是中國傳統文化中最具特色和實用價值的部分，在維護健康、防病治病方面起着重要作用。本課程重點講解實用有效的藥膳養生方法。,"藥膳養生（微慕課）,自主模式,東南大學,醫學·健康",運動,1
11285,course-v1:SEU+00690803+2017-T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,literature,大學國文——北宋至現代文學賞析,本課程採取梳理和激活舊知識，建構簡明文學史的架構，開展研究性教學，培養興趣，提高學生的中國語言文學閱讀、鑑賞及寫作水平及自學能力。,"大學國文——北宋至現代文學賞析（2017秋）,隨堂模式,東南大學,文學",語言,1
9141,course-v1:SEU+00690803+2017_T1,2017-02-20 08:00:00,2017-05-22 23:30:00,0,literature,大學國文,本課程採取梳理和激活舊知識，建構簡明文學史的架構，開展研究性教學，培養興趣，提高學生的中國語言文學閱讀、鑑賞及寫作水平及自學能力。,"大學國文（上）（2017春）,隨堂模式,東南大學,文學",語言,1
11284,course-v1:SEU+00690803+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,literature,大學國文——先秦至唐文學賞析,本課程採取梳理和激活舊知識，建構簡明文學史的架構，開展研究性教學，培養興趣，提高學生的中國語言文學閱讀、鑑賞及寫作水平及自學能力。,"大學國文——先秦至唐文學賞析（2017秋）,隨堂模式,東南大學,文學",語言,1
9284,course-v1:SHZU+P208320+2017_T1,2017-02-27 08:00:00,2017-04-24 00:00:00,0,,多媒體技術及應用,,"多媒體技術及應用,隨堂模式,石河子大學,",程式,1
9440,course-v1:SJU+2017011101X+2017_T1,2017-03-15 09:00:00,2017-08-30 23:30:00,0,art,人機工程學,人機工程學是對人、機和環境三者的相互關係和影響，並特別關注人的要素的課程，它爲設計提供重要的理論依據，是設計學科的核心基礎性課程。本課程包括知識點的講授還包括設計案例的分析等。通過課程的學習，學生系統的掌握人機工程學的基礎性知識，同時學會應用人、機、環境的相關分析方法，和養成基於人機關係的設計思維方式，並將知識、方法與具體的設計能有機的結合起來，在設計實踐中合理有效的加以運用。,"人機工程學（2017春）,隨堂模式,西南交通大學,工程,藝術·設計",教育,1
7295,course-v1:SME+1251003105+2016_T1,2017-05-21 08:00:00,2017-06-01 00:00:00,0,,管理統計學,,"管理統計學,隨堂模式,,",商管,1
6997,course-v1:SME+1251004104+2016-2,2016-09-03 09:00:00,2016-12-03 12:00:00,0,,戰略管理,,"戰略管理,隨堂模式,,",商管,1
7890,course-v1:SNUx+SNU044.088.2x+3T2016,2016-10-10 08:00:00,2016-11-20 08:00:00,0,,Introduction to Economics: Macroeconomics,"Learn how a national economy works, including the determination of equilibrium levels of national income and prices","Introduction to Economics: Macroeconomics,隨堂模式,首爾國立大學,",商管,1
7891,course-v1:SNUx+SNUM1409.000300.2x+3T2016,2016-10-24 08:00:00,2016-11-18 08:00:00,0,,Big Bang and the Origin of Chemical Elements,Discover the ultimate origin of all chemical elements essential for life. Explore the Big Bang through Nobel Lectures and scientific papers in part 2 of Life in the Universe.,"Big Bang and the Origin of Chemical Elements,隨堂模式,首爾國立大學,",科學,1
7293,course-v1:SWJTU+1251003104+2016_T1,2016-09-01 08:00:00,2016-12-31 00:00:00,0,,數據模型與決策,,"數據模型與決策,隨堂模式,西南交通大學,",程式,1
7304,course-v1:SWJTU+1251004101+2016_T1,2016-09-01 08:00:00,2017-01-15 00:00:00,0,,市場營銷管理,,"市場營銷管理,隨堂模式,西南交通大學,",商管,1
7271,course-v1:SWJTU+50513002+2016_1,2016-09-02 08:00:00,2016-12-23 20:00:00,0,,Managerial Economics,,"Managerial Economics,隨堂模式,西南交通大學,",商管,1
7093,course-v1:SWJTU+CF-ZJN+2016-2017,2016-12-01 08:00:00,2016-12-31 23:30:00,0,,公司理財,,"公司理財,隨堂模式,西南交通大學,",商管,1
12257,course-v1:SWU+2017070501X+sp,2017-09-01 08:00:00,,1,,經典導讀與欣賞,該課程以“審美、鑑賞、交流”爲核心，集知識性與趣味性、思想性與藝術性、實用性與審美性於一體。,"經典導讀與欣賞（自主模式）,自主模式,西南大學,社科·法律,文學",語言,1
10966,course-v1:SWUFEX+2017041701X+sp,2017-05-03 08:00:00,,1,economics,公司金融學,本門課將從公司這種所有制形式入手，解讀公司的投資決策、融資決策以及分配決策的內在邏輯，探索公司價值最大化的實現路徑。,"公司金融學（自主模式）,自主模式,西南財經大學,經管·會計",商管,1
3334,course-v1:SWUST+122015011+2015,2015-10-08 08:00:00,2016-07-01 17:00:00,0,,法律診所實踐,,"法律診所實踐,隨堂模式,西南科技大學,",程式,1
3325,course-v1:SWUST+143990410+2015_T1,2016-01-01 08:00:00,2016-05-31 00:00:00,0,,算法分析A,,"算法分析A,隨堂模式,西南科技大學,",程式,1
6880,course-v1:SchoolofJapaneseStudies+N3-01+2016-T,2016-07-30 08:00:00,2016-09-04 23:30:00,0,,日語N3語法,,"日語N3語法,隨堂模式,,",語言,1
12219,course-v1:ShanDongJiaoTongUniversity+090431+2017_T2,2017-06-29 08:00:00,2017-07-01 08:00:00,0,,證券投資技術分析,,"證券投資技術分析,隨堂模式,,",商管,1
8744,course-v1:ShanDongJiaoTongUniversity+QF1101+2016_T2,2017-02-16 08:00:00,2017-11-09 02:00:00,0,,汽車營銷學,,"汽車營銷學,隨堂模式,,",商管,1
10861,course-v1:ShandongjiaotongUniversity+070312E+2017,2017-03-10 08:00:00,2017-05-31 17:00:00,0,,道路施工技術,,"道路施工技術,隨堂模式,,",程式,1
7871,course-v1:SmithsonianX+ED1.1x+3T2016,2016-10-04 08:00:00,2017-03-07 08:00:00,0,,Teaching Historical Inquiry with Objects,This course will give middle and high school history teachers new techniques to engage and motivate students with an inquiry-based approach to learning.,"Teaching Historical Inquiry with Objects,隨堂模式,史密森尼博物館,",程式,1
10564,course-v1:SmithsonianX+EDDesign1x+1T2017,2017-03-28 08:00:00,2017-09-26 08:00:00,0,,"Design in the Classroom with Cooper Hewitt, Smithsonian Design Museum","Learn how to teach design thinking in the K-12 classroom using Cooper Hewitt, Smithsonian Design Museum’s innovative classroom activity.","Design in the Classroom with Cooper Hewitt, Smithsonian Design Museum,隨堂模式,史密森尼博物館,",程式,1
7557,course-v1:SmithsonianX+POPX1.5x+3T2016,2016-10-04 08:00:00,2017-03-03 08:00:00,0,,The Rise of Superheroes and Their Impact On Pop Culture,"<strong>EXCLUSIVE! Complete a verified certificate in this self-paced course and receive digital artwork from comic book artist Dennis Calero (X-Factor, X-Men Noir), digitally signed by Stan Lee and Michael Uslan, and created exclusively for this course!</strong>","The Rise of Superheroes and Their Impact On Pop Culture,隨堂模式,史密森尼博物館,",商管,1
11638,course-v1:SorbonneX+EG001x+2T2017,2017-05-25 08:00:00,2017-07-20 08:00:00,0,,Christianisme et philosophie dans l’Antiquité,Présentation des relations entre le christianisme et la philosophie dans l’Antiquité grecque et romaine.,"Christianisme et philosophie dans l’Antiquité,隨堂模式,,",科學,1
9719,course-v1:SorbonneX+LF001.1x+1T2017,2017-02-16 08:00:00,2018-02-16 08:00:00,0,,À la découverte du théâtre classique français – Tome 1,"Tout ce qu’on doit savoir sur le théâtre français du 17e siècle pour apprécier les chefs-d’œuvre de Molière, de Corneille et de Racine.","À la découverte du théâtre classique français – Tome 1,隨堂模式,,",音樂,1
9718,course-v1:SorbonneX+LF001.2x+1T2017,2017-03-09 08:00:00,2018-03-09 08:00:00,0,,À la découverte du théâtre classique français – Tome 2,"Tout ce qu’on doit savoir sur le théâtre français du 17<sup>e</sup> siècle pour pleinement apprécier les chefs-d’œuvre de Molière, de Corneille et de Racine.","À la découverte du théâtre classique français – Tome 2,隨堂模式,,",音樂,1
7792,course-v1:SorbonneX+LL001x+2016_T3,2016-10-26 08:00:00,2017-01-31 08:00:00,0,,"Oscar Wilde, écrivain et penseur du langage","Ce MOOC présente l’œuvre entière d’Oscar Wilde: conférences, poésie, contes, roman, théâtre, essais, De profundis. L’accent est mis sur les relations de Wilde avec la France, sa langue et sa littérature, dont l’écrivain avait une connaissance profonde, et la nature innovante de sa relation au langage et à la littérature.","Oscar Wilde, écrivain et penseur du langage,隨堂模式,,",程式,1
9064,course-v1:SouthChinaUniversityofTechnology+Z0001029+2017T2,2017-09-01 08:00:00,2017-12-01 23:30:00,0,,環境分析技術,,"環境分析技術,隨堂模式,,",程式,1
7006,course-v1:Southwest-JiaoTong-University+1251003207+2016-T2,2017-03-01 08:00:00,2017-07-01 18:00:00,0,,金融市場學,,"金融市場學,隨堂模式,,",商管,1
6996,course-v1:SouthwestJiaotongUniversity+093102+2016_T1,2016-09-01 08:00:00,2016-12-31 00:00:00,0,,應用統計學,,"應用統計學,隨堂模式,,",程式,1
7157,course-v1:Stanford+CS101+sp,2016-08-01 08:00:00,,1,computer,計算機科學 101,爲零基礎的觀衆教授計算機科學，通過編寫並運行簡短的計算機代碼來了解計算機是什麼。,"計算機科學 101（自主模式）,自主模式,斯坦福大學,計算機",程式,1
4319,course-v1:Stanford+GlobeHealth+2016_T1,2016-01-21 08:00:00,2016-05-28 00:00:00,0,social science,婦女健康和權益,本課程對婦女健康和權益進行綜述，從嬰兒階段、兒童時期，再到青少年、生育年齡到老年階段均有涉及。,"婦女健康和權益,隨堂模式,斯坦福大學,社科·法律",運動,1
11195,course-v1:Stanfordx+SciWrite+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,foreign language,科學寫作,科學家如何成爲更優秀的作者？主題包括：良好文章的原則、快速寫作和減少焦慮的技巧、科學論文手稿的格式、以及出版和同行評審中的問題。,"科學寫作（2017秋）,隨堂模式,斯坦福大學,外語",科學,1
7728,course-v1:Swjtu+1251003202+2016-T2,2016-09-01 08:00:00,2017-01-15 00:00:00,0,,組織行爲學,,"組織行爲學,隨堂模式,西南交通大學,",商管,1
7445,course-v1:Swjtu+1251004321+2016-T1,2016-09-01 08:00:00,2017-01-15 00:00:00,0,,現代項目管理,,"現代項目管理,隨堂模式,西南交通大學,",生活,1
10974,course-v1:SwufeX+2017041702X+sp,2017-05-05 08:00:00,,1,economics,管理會計學,本課程順應新經濟發展趨勢，主要講述了管理會計基礎理論和實際運用方法，旨在爲學員搭建起管理會計的基本框架體系。,"管理會計學(自主模式),自主模式,西南財經大學,經管·會計",商管,1
11700,course-v1:TCU+tzucnmsz+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,medicine,藥物濫用與檢驗概論,"教材設計以偵探冒險的故事,透過案例瞭解藥毒物檢測上的知能與應用。","藥物濫用與檢驗概論（2017秋）,隨堂模式,臺灣慈濟大學,醫學·健康",科學,1
11698,course-v1:TCU+tzucnshan+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,medicine,食品安全與檢驗概論,層出不窮的食品安全問題猶如人生大宅門，【現代柯南之食安大宅門】課程二大特色一次滿足學員對於知識與檢驗的好奇心，包含 (1) 從基礎概念到生活應用及(2)知識解說外加實驗室檢驗操作實景。,"食品安全與檢驗概論（2017秋）,隨堂模式,臺灣慈濟大學,醫學·健康",科學,1
11657,course-v1:TCU+tzuczy+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,medicine,中草藥與生活的奇幻旅程,課程安排中藥基本理論、中藥網絡資源、藥用植物資源、中藥炮製、藥膳、茶飲及中草藥養生保健... 等方面的摘要介紹，並藉由教材閱讀、養生茶飲調配及影片欣賞等多元教學法，介紹日常生活中常見之中草藥，包括藥用植物及中藥店常用之中藥材，讓學員瞭解中草藥概念及一般應用原則，對中草藥的性味、功能、主治、用法及其禁忌有所認識，冀使學員瞭解如何正確應用中草藥，能在日常生活中幫助自己及周遭的親友預防疾病和養生保健。,"中草藥與生活的奇幻旅程（2017秋）,隨堂模式,臺灣慈濟大學,醫學·健康",運動,1
6595,course-v1:THU+thu_dj4+2016_T2,2016-07-01 08:00:00,2016-12-31 00:00:00,0,,楊偉民：十八屆五中全會《建議》學習體會,,"楊偉民：十八屆五中全會《建議》學習體會,隨堂模式,,",商管,1
6396,course-v1:THU+thudj_1+2016_T2,2016-06-17 00:00:00,2016-12-31 00:00:00,0,,黃川：在清華大學“兩學一做”學習教育全校教職工黨支部書記動員部署會暨專題培訓班上的報告,,"黃川：在清華大學“兩學一做”學習教育全校教職工黨支部書記動員部署會暨專題培訓班上的報告,隨堂模式,,",商管,1
6659,course-v1:THU+thudj_10+2016_T2,2016-07-01 08:00:00,2016-12-31 00:00:00,0,,信春鷹：解讀黨的十八屆四中全會精神學習輔導報告,,"信春鷹：解讀黨的十八屆四中全會精神學習輔導報告,隨堂模式,,",商管,1
6397,course-v1:THU+thudj_2+2016_T2,2016-06-17 00:00:00,2016-12-31 00:00:00,0,,陳旭：在“兩學一做”學習教育全校教職工黨支部書記動員部署會暨專題培訓班上的講話,,"陳旭：在“兩學一做”學習教育全校教職工黨支部書記動員部署會暨專題培訓班上的講話,隨堂模式,,",商管,1
6398,course-v1:THU+thudj_3+2016_T2,2016-06-17 00:00:00,2016-12-31 00:00:00,0,,李捷：學習領會習近平總書記系列重要講話的重大意義、深刻內涵和精神實質,,"李捷：學習領會習近平總書記系列重要講話的重大意義、深刻內涵和精神實質,隨堂模式,,",生活,1
6597,course-v1:THU+thudj_5+2016_T2,2016-07-01 08:00:00,2016-12-31 00:00:00,0,,劉洪倉：關於加強紀律建設 嚴明黨的政治紀律和政治規矩工作,,"劉洪倉：關於加強紀律建設 嚴明黨的政治紀律和政治規矩工作,隨堂模式,,",生活,1
6598,course-v1:THU+thudj_6+2016_T2,2016-07-01 08:00:00,2016-12-31 00:00:00,0,,程恩富：準確理解十八大報告的幾個理論問題,,"程恩富：準確理解十八大報告的幾個理論問題,隨堂模式,,",程式,1
6600,course-v1:THU+thudj_7+2016_T2,2016-07-01 08:00:00,2016-12-31 00:00:00,0,,張國祚：解讀十八大報告理論熱點,,"張國祚：解讀十八大報告理論熱點,隨堂模式,,",科學,1
6603,course-v1:THU+thudj_8+2016_T2,2016-07-01 08:00:00,2016-12-31 00:00:00,0,,胡鞍鋼：解讀十八屆三中全會,,"胡鞍鋼：解讀十八屆三中全會,隨堂模式,,",商管,1
6606,course-v1:THU+thudj_9+2016_T2,2016-07-01 08:00:00,2016-12-31 00:00:00,0,,胡鞍鋼：黨的十八大精神的學習輔導報告,,"胡鞍鋼：黨的十八大精神的學習輔導報告,隨堂模式,,",商管,1
7292,course-v1:TJU+2010241X+2016_T2,2017-03-20 08:00:00,2017-06-30 23:30:00,0,,園林植物景觀學原理與方法,園林植物景觀學原理與方法課程是建築學、城市規劃、環境藝術、土木工程等相關專業的公共選修課。該課程主要講述園林植物的相關概念以及造景手法、相關案例。,"園林植物景觀學原理與方法,隨堂模式,同濟大學,建築",科學,1
11797,course-v1:TJU+4240001+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,economics,知識產權法,知識產權已成爲當今社會最重要的財產形式。知識產權生態不僅與科技、文化、商業密切相關，甚至是國際關係的焦點。,"知識產權法（2017秋）,隨堂模式,同濟大學,經管·會計,社科·法律",商管,1
11807,course-v1:TJU+TJU2016001+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,economics,運營管理,本課程對於一個全面的管理者，能使您深刻理解企業運行的特點和規律，使中層管理者掌握管理企業所需要的運營的知識和技能。,"運營管理（2017秋）,隨堂模式,同濟大學,經管·會計,工程",商管,1
8664,course-v1:TJU+TJU2016001_P1+sp,2016-12-01 08:00:00,,1,economics,運營概論,運營概論（微慕課）是從《運營管理》中第一章提取而來，對運營管理整個過程做概述性介紹。,"運營概論（微慕課）,自主模式,同濟大學,經管·會計,工程",商管,1
11628,course-v1:TNUA+AN35006+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,art,攝影-影像造型與敘事,本課程以技術角度出發，說明相機的物理構造與操作邏輯，強調攝影技術的必要性，擺脫一般對攝影根深蒂固的粗淺概念，奠定紮實的攝影基礎。也透過教學的新方法，以更普及的網路分享方式，創造學員間更多的討論空間。,"攝影-影像造型與敘事（2017秋）,隨堂模式,臺北藝術大學,藝術·設計",攝影,1
4463,course-v1:TNUA+AO35001+_,2016-03-09 08:00:00,2016-05-19 00:00:00,0,art,曠世名琴訴說的故事,實景拍攝20多把價值不斐的世界頂級名琴，實際拉奏奇美名琴，解說小提琴各樣的演奏技巧講述提琴的歷史與琴曲名家故事，形塑整合出小提琴理論與實際。,"曠世名琴訴說的故事,隨堂模式,臺北藝術大學,藝術·設計",音樂,1
4475,course-v1:TNUA+AO35002+_,2016-04-06 08:00:00,2016-06-15 00:00:00,0,art,華文戲劇概論,「華文戲劇」做爲一個概念詞，在過去近二、三十年左右，越來越多人使用，藉以指稱以華語文（Sinophone）所創作的戲劇作品，認識華文戲劇的「亞洲在地性」以回應「全球跨界性」，應爲現階段戲劇文化公民基本的人文素養。,"華文戲劇概論,隨堂模式,臺北藝術大學,藝術·設計",語言,1
4474,course-v1:TNUA+AO35003+_,2016-03-23 00:00:00,2016-05-29 00:00:00,0,medicine,動作分析—瞭解身體，瞭解自己,本課程將以影響二十世紀舞蹈肢體科學發展的「拉邦動作分析法」爲主要素材，引導學員瞭解人的身體極限，讓學員能學習到明確的方法、訓練自己的敏銳度，進而能觀察到動作現象的深層意義。,"動作分析—瞭解身體，瞭解自己,隨堂模式,臺北藝術大學,醫學·健康,其他",運動,1
11652,course-v1:TNUA+AO35005+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,art,臺灣當代劇場面面觀,如果從二十世紀初期的日本時代算起，臺灣戲劇逐步邁入現代形式與風格的發展，已經差不多一百年了，在這段時間裏，臺灣戲劇經歷過新劇萌芽、皇民化戲劇、戰後初期、反共抗俄劇、擬寫實主義戲劇、實驗劇展、小劇場運動、解嚴、收編與抵拒、消費時代、華文戲劇交流與市場等不同歷史階段和主題風貌，就整個當代華文戲劇的發展脈絡與創作質量而言，臺灣當代劇場均具有其​​獨出的藝術特色。這門課主要在介紹臺灣自解嚴（1987）以降的當代劇場概況，兼顧歷史發展、劇團營運、戲劇創作、業界生態與政策環境、表演空間及場館、製作與策展、評論研究與出版等面向，帶領同學一起認識與掌握臺灣當代劇場的藝術特色，以及劇場與社會、文化之間的脈絡關係。,"臺灣當代劇場面面觀（2017秋）,隨堂模式,臺北藝術大學,藝術·設計",音樂,1
1694,course-v1:TSINGHUA+TAC002+2015_T1,2015-07-01 08:00:00,2016-03-31 00:00:00,0,,清華助教培訓,"熱烈歡迎你！
這是我們研究生助教培訓首次嘗試在線與面授結合的混合學習模式，TA SPOC將伴你度過助教崗前培訓、在崗實踐到崗後評估再學習的系列過程。
TA SPOC集助教學習、管理、支持和服務與一體，在這裏你將獲得學習資料、提交作品、提交學生作業、與老師和其他助教切磋交流、答疑解惑以及參與個體和相互的助教跟蹤評價等等。
讓我們共同探索在線學習，共建這個網上家園吧。","清華助教培訓,隨堂模式,,",語言,1
9965,course-v1:TSINGHUAX+30470084+2017_T1,2017-02-20 08:00:00,2017-07-30 00:00:00,0,,操作系統2017春,,"操作系統2017春,隨堂模式,清華大學,",程式,1
5233,course-v1:TSINGHUAX+yaoclass2016+2016_T1,2016-02-22 08:00:00,2016-07-01 00:00:00,0,,操作系統2016,,"操作系統2016,隨堂模式,清華大學,",生活,1
9964,course-v1:TSINGHUAX+yaoclass2016+2017_T1,2016-02-20 08:00:00,2016-07-30 00:00:00,0,,廢棄-操作系統2017春,,"廢棄-操作系統2017春,隨堂模式,清華大學,",程式,1
11162,course-v1:TUMx+EASEx+2T2017,2017-05-30 08:00:00,2017-07-25 08:00:00,0,,Software Engineering Essentials,"Learn agile methods, object-oriented programing and best practices for analysis, design, testing and management in software engineering.","Software Engineering Essentials,隨堂模式,慕尼黑工業大學,",程式,1
10850,course-v1:TUMx+QPLS1x+2T2017,2017-06-01 08:00:00,2017-08-14 08:00:00,0,,Six Sigma: Define and Measure,An introduction to the Six Sigma methodology and DMAIC cycle for process improvement with a focus on the Define and Measure phases.,"Six Sigma: Define and Measure,隨堂模式,慕尼黑工業大學,",商管,1
10849,course-v1:TUMx+QPLS2x+3T2017,2017-10-01 08:00:00,2017-12-17 08:00:00,0,,"Six Sigma: Analyse, Improve, Control","Learn how to statistically analyse process data to determine the root cause for process problems and propose solutions and to implement quality management tools, such as FMEA, 8D and the 5 Whys.","Six Sigma: Analyse, Improve, Control,隨堂模式,慕尼黑工業大學,",程式,1
10848,course-v1:TUMx+QPLS3x+1T2018,2018-02-01 08:00:00,2018-04-19 08:00:00,0,,Lean Production,"Learn how to apply key elements of lean manufacturing, such as 5S and Kaizen, to organizational processes to improve quality and productivity.","Lean Production,隨堂模式,慕尼黑工業大學,",商管,1
11987,course-v1:TW+2017060801X+sp,2017-06-15 13:00:00,,1,foreign language,CATTI翻譯資格水平考試筆譯備考基礎課,本課程適用於參加CATTI筆譯考試的考生、英語專業和翻譯專業學生、英語翻譯愛好者。,"CATTI翻譯資格水平考試筆譯備考基礎課（自主模式）,自主模式,上海師範大學,外語",語言,1
7053,course-v1:TeachForAmericaX+HSMATH2.1x+3T2016,2016-09-01 08:00:00,2016-11-30 08:00:00,0,,How to Teach High School Geometry,Learn effective high school geometry lesson planning and teaching strategies to create a successful math classroom for both you and your students.,"How to Teach High School Geometry,隨堂模式,,",程式,1
10804,course-v1:TeachForAmericaX+SJSM.TFAx+1T2017,2017-04-25 08:00:00,2017-06-06 08:00:00,0,,Teaching Social Justice Through Secondary Mathematics,Explore and create secondary math classroom activities that consider social justice concerns.,"Teaching Social Justice Through Secondary Mathematics,隨堂模式,,",程式,1
11140,course-v1:TeachersCollegeX+EDSCI1x+2T2017,2017-05-03 08:00:00,2018-03-28 08:00:00,0,,The Science of Learning - What Every Teacher Should Know,An introductory teaching course for K-12 teachers about the science of learning and how to use current research to improve classroom outcomes.<br />,"The Science of Learning - What Every Teacher Should Know,隨堂模式,,",程式,1
12030,course-v1:TecdeMonterreyX+ECLE1ed1+2T2017,2017-07-17 08:00:00,2017-09-02 08:00:00,0,,"Energías convencionales, limpias y su tecnología","Describe las formas en que la energía se produce, transforma, utiliza y almacena, identificando retos y beneficios.","Energías convencionales, limpias y su tecnología,隨堂模式,,",運動,1
12032,course-v1:TecdeMonterreyX+EPPE1ed1+2T2017,2017-06-26 08:00:00,2017-08-11 08:00:00,0,,"Energía: pasado, presente y futuro",Presenta una panorámica histórica y prospectiva sobre cómo la energía es un factor de cambio en el desarrollo de la sociedad.,"Energía: pasado, presente y futuro,隨堂模式,,",運動,1
12033,course-v1:TecdeMonterreyX+LNIE1ed1+2T2017,2017-07-10 08:00:00,2017-08-25 08:00:00,0,,La nueva industria eléctrica en México,"Comprender la reforma al sector eléctrico y los nuevos negocios en generación y comercialización de insumos, electricidad y productos asociados.","La nueva industria eléctrica en México,隨堂模式,,",商管,1
12031,course-v1:TecdeMonterreyX+LREE1ed1+2T2017,2017-07-03 08:00:00,2017-08-18 08:00:00,0,,La Reforma Energética de México y sus oportunidades,Explica los principales cambios y las oportunidades de nuevos negocios que facilita la reforma energética de México.,"La Reforma Energética de México y sus oportunidades,隨堂模式,,",商管,1
11958,course-v1:TenarisUniversity+CNC101x+2T2017,2017-06-06 08:00:00,2018-06-01 08:00:00,0,,Introduction to Computer Numerical Control,"Learn how The Introduction to Computer Numerical Control (CNC) Machining enables computers to control manufacturing tools and how to select, program and operate a CNC machine.","Introduction to Computer Numerical Control,隨堂模式,泰納瑞斯大學,",程式,1
3976,course-v1:Test+wenxian+2015_T2,2014-09-17 00:00:00,2014-12-17 00:00:00,0,,EXAM_文獻管理與信息分析,信息的快速傳播推動了社會的飛速發展。本課程介紹如何快速獲取信息、如何管理海量信息，如何篩選高價值信息和如何利用信息等內容。致力於幫助學員提升學習和工作效率，提高創新能力。,"EXAM_文獻管理與信息分析,隨堂模式,,",商管,1
2945,course-v1:TestVpc+test1001+2015_T1,2015-05-01 08:00:00,2016-12-01 00:00:00,0,,EXAM_中國建築史,中國歷史上曾出現很多偉大的城市，也留下了一座座優美壯麗的建築傑作。各種建築類型，建造技術和美學追求都達到了很高的水平，並有着自成體系的營造方法和建築理論。,"EXAM_中國建築史,隨堂模式,,",藝術,1
1476,course-v1:ThtfSEM+THTF_3_01+2015_06,2015-06-09 20:00:00,2017-06-30 23:30:00,0,,經濟新常態與產業轉型,本課程由清華大學經濟管理學院的劉玲玲教授，針對當前的宏觀經濟形勢進行了解析，重點強調經濟新常態下的產業轉型，期望各位學員能從國家戰略高度審視產業的發展機會，並從中尋找新的增長點。,"經濟新常態與產業轉型,隨堂模式,,",商管,1
1500,course-v1:ThtfSEM+THTF_3_02+2015_06,2015-06-11 08:00:00,2016-06-30 23:30:00,0,,財務分析與價值發現,清華大學經濟管理學院的謝德仁教授，針對模塊二財務分析與價值發現的線上課程內容，進行了有針對性的線下翻轉講授。本次培訓是線上課程的翻轉課堂，謝教授不再將財務戰略知識系統地講解，而是集中在線上課程的難點，集中在財務價值發現的核心——什麼樣的公司纔是財務上的好公司，進行了重點的解析。,"財務分析與價值發現,隨堂模式,,",商管,1
1515,course-v1:ThtfSEM+THTF_3_03+2015_06,2015-06-11 10:00:00,2016-06-30 23:30:00,0,,同方整體財務狀況與併購重組重要提示,本課程由同方公司王映滸副總會計師結合同方的產業實際，講解了同方整體財務狀況與併購重組重要提示。,"同方整體財務狀況與併購重組重要提示,隨堂模式,,",商管,1
1514,course-v1:ThtfSEM+THTF_4_01+2015_06,2015-06-12 12:00:00,2015-07-09 12:00:00,0,,公司金融原理與項目價值評估,標的公司價值評估是兼併收購的基礎，本模塊將從估值原理出發，介紹多種估值原理和方法，風險控制的策略，以及競爭環境下的投資決策指定等內容，豐富學員知識水平。在原理模型之外，還將安排業內專家結合真實案例講解估值以及價值分歧處理。,"公司金融原理與項目價值評估,隨堂模式,,",商管,1
